,S2,S2_conf
"('(1, -2)', '(4, -4)')",0.06697549288920505,0.39998779448535193
"('(1, -2)', '(4, -3)')",-0.1354377977868411,0.26159534531050327
"('(1, -2)', '(4, -2)')",-0.20583900413809333,0.33072730582955345
"('(1, -2)', '(4, -1)')",0.2090974636663283,0.4229994263997508
"('(1, -2)', '(4, 0)')",0.24892921432285017,0.32053567134844285
"('(1, -2)', '(4, 1)')",0.03569208867803296,0.18905328099232216
"('(1, -2)', '(4, 2)')",0.14291159709330312,0.3134585426122822
"('(1, -2)', '(4, 3)')",0.2975932178695722,0.3743922484109444
"('(1, -2)', '(4, 4)')",0.021534389856079653,0.22459754393746936
"('(1, -2)', '(4, 5)')",-0.06718167577210557,0.42395584451007057
"('(1, -1)', '(1, 0)')",0.44058090128342076,0.5177014597917601
"('(1, -1)', '(1, 1)')",0.6041102573181927,0.4045017096881096
"('(1, -1)', '(1, 2)')",0.35095867301985273,0.6943400342825263
"('(1, -1)', '(1, 3)')",0.5477145169951129,0.6592482391280011
"('(1, -1)', '(1, 4)')",0.48270929977962423,0.6597312201391898
"('(1, -1)', '(1, 5)')",0.18057800539468494,0.5995015829152847
"('(1, -1)', '(2, -5)')",0.5698859350544907,0.8450079583167611
"('(1, -1)', '(2, -4)')",0.43251631221166487,0.6974580454649514
"('(1, -1)', '(2, -3)')",0.4753935873020248,0.7755797318755896
"('(1, -1)', '(2, -2)')",0.3062614235660594,0.561907129946159
"('(1, -1)', '(2, -1)')",0.611311113314237,0.8667808898560099
"('(1, -1)', '(2, 0)')",0.38038980181168736,0.5974924635788466
"('(1, -1)', '(2, 1)')",0.34277290278779,0.7062377244410597
"('(1, -1)', '(2, 2)')",0.7049577269840281,1.0448234894859096
"('(1, -1)', '(2, 3)')",0.2966660994931951,0.50432023920422
"('(1, -1)', '(2, 4)')",0.4442811207101027,0.6563018030792357
"('(1, -1)', '(2, 5)')",0.5871577698382382,0.874069235349847
"('(1, -1)', '(3, -5)')",0.3701115976621381,0.5963518404744782
"('(1, -1)', '(3, -4)')",0.4462070211699006,0.6652129353979714
"('(1, -1)', '(3, -3)')",0.3929006657391845,0.5579884624772178
"('(1, -1)', '(3, -2)')",0.3580376772981341,0.6974663940181117
"('(1, -1)', '(3, -1)')",0.3012530587295204,0.5755677069174663
"('(1, -1)', '(3, 0)')",0.3044330712221166,0.44518066607344264
"('(1, -1)', '(3, 1)')",0.2444297461074778,0.6185070082205056
"('(1, -1)', '(3, 2)')",0.2961849998987363,0.5509254371136436
"('(1, -1)', '(3, 3)')",0.34607030062912114,0.7311032149038427
"('(1, -1)', '(3, 4)')",0.31141065879692564,0.4103696653346878
"('(1, -1)', '(3, 5)')",0.3978310133887486,0.737561646108702
"('(1, -1)', '(4, -5)')",0.5306062792375871,0.5762279036948679
"('(1, -1)', '(4, -4)')",0.20887262930716133,0.9434307565417425
"('(1, -1)', '(4, -3)')",0.6465911449466568,0.8544183401040855
"('(1, -1)', '(4, -2)')",0.8082884779922941,0.8384359758422492
"('(1, -1)', '(4, -1)')",0.34417983552747444,0.5595711146823857
"('(1, -1)', '(4, 0)')",0.30283198223503544,0.6578374953030481
"('(1, -1)', '(4, 1)')",0.438821084413758,0.7351169773781102
"('(1, -1)', '(4, 2)')",0.5249615636186541,0.5787636497320694
"('(1, -1)', '(4, 3)')",0.3203710969711602,0.6257795400311316
"('(1, -1)', '(4, 4)')",0.49599276288438177,0.6499132304274365
"('(1, -1)', '(4, 5)')",0.7484189459803083,1.0459786648716738
"('(1, 0)', '(1, 1)')",0.16129935600512918,0.6382472801337129
"('(1, 0)', '(1, 2)')",0.05160311252884653,0.7001578349978274
"('(1, 0)', '(1, 3)')",0.039782641195183724,0.7607461619992809
"('(1, 0)', '(1, 4)')",0.0697151720660138,0.7099085953781555
"('(1, 0)', '(1, 5)')",0.10244131148285957,0.6213721200381725
"('(1, 0)', '(2, -5)')",0.12443800899974845,0.6845439309606414
"('(1, 0)', '(2, -4)')",0.09548132434253159,0.6702405959335376
"('(1, 0)', '(2, -3)')",-0.0009356774780647781,0.7931488044136102
"('(1, 0)', '(2, -2)')",0.07574428088657187,0.6496633025448086
"('(1, 0)', '(2, -1)')",0.010241836783878168,0.8506316184332536
"('(1, 0)', '(2, 0)')",0.0021763387092240682,0.740293869872771
"('(1, 0)', '(2, 1)')",0.0035662343211812497,0.7488309208604486
"('(1, 0)', '(2, 2)')",0.020210351858485243,0.8647567094214015
"('(1, 0)', '(2, 3)')",0.04388455266427094,0.6681293216416772
"('(1, 0)', '(2, 4)')",0.07456592111520466,0.6977949328374277
"('(1, 0)', '(2, 5)')",0.0379700009204742,0.8193781668300293
"('(1, 0)', '(3, -5)')",0.07155008671412835,0.6701126187638312
"('(1, 0)', '(3, -4)')",0.052859482729708154,0.7093450096455932
"('(1, 0)', '(3, -3)')",0.10210805324373737,0.6604724248150228
"('(1, 0)', '(3, -2)')",0.016547660691504595,0.735734010248741
"('(1, 0)', '(3, -1)')",0.03487426436474844,0.687929432576934
"('(1, 0)', '(3, 0)')",0.09569303899718823,0.6192512109999869
"('(1, 0)', '(3, 1)')",0.05254891276252599,0.6677939221840712
"('(1, 0)', '(3, 2)')",0.06868771984929373,0.6532816309698374
"('(1, 0)', '(3, 3)')",-0.021364199954938462,0.786749963438475
"('(1, 0)', '(3, 4)')",0.13130074983171036,0.5895966404614615
"('(1, 0)', '(3, 5)')",0.09353918525075264,0.669795465675775
"('(1, 0)', '(4, -5)')",0.08589702484785135,0.6898617571586666
"('(1, 0)', '(4, -4)')",0.05347747621035534,0.7369423751702613
"('(1, 0)', '(4, -3)')",0.10257629254999814,0.7097824185773739
"('(1, 0)', '(4, -2)')",0.05494338806689314,0.825767526804938
"('(1, 0)', '(4, -1)')",0.04279250007073418,0.6938011951382888
"('(1, 0)', '(4, 0)')",0.0678771112163315,0.6723273623746854
"('(1, 0)', '(4, 1)')",0.08201298089703121,0.680853890749643
"('(1, 0)', '(4, 2)')",0.12757117770327867,0.6736997460876216
"('(1, 0)', '(4, 3)')",0.017241823946473556,0.7175514856196238
"('(1, 0)', '(4, 4)')",0.11022414085665909,0.6669684438153702
"('(1, 0)', '(4, 5)')",0.0566199675630889,0.8524029606684288
"('(1, 1)', '(1, 2)')",0.07258349998752406,0.7744336782939446
"('(1, 1)', '(1, 3)')",0.12096695813223991,0.9859412672383089
"('(1, 1)', '(1, 4)')",0.15065091541103826,0.811301352099607
"('(1, 1)', '(1, 5)')",0.2609610791213037,0.8306174745010766
"('(1, 1)', '(2, -5)')",0.017224255507326612,0.6216563646110126
"('(1, 1)', '(2, -4)')",0.11288864701879475,0.6975539722022968
"('(1, 1)', '(2, -3)')",0.10595722756865003,0.7141400542416532
"('(1, 1)', '(2, -2)')",0.23089951668113928,0.8378473323837919
"('(1, 1)', '(2, -1)')",0.07988544043549592,0.8033641901914362
"('(1, 1)', '(2, 0)')",0.25926397730781964,0.9230229647338573
"('(1, 1)', '(2, 1)')",0.20417226698639881,0.7568677043870113
"('(1, 1)', '(2, 2)')",-0.106549580335001,0.530526110944224
"('(1, 1)', '(2, 3)')",0.29575120429671764,0.9095556542955625
"('(1, 1)', '(2, 4)')",0.18864637130482387,0.779004381370838
"('(1, 1)', '(2, 5)')",0.15807177907742598,0.7453088476729735
"('(1, 1)', '(3, -5)')",0.15182264980105292,0.8228130872661833
"('(1, 1)', '(3, -4)')",0.07086730002411923,0.7904561154387284
"('(1, 1)', '(3, -3)')",0.25264288543922553,0.8885294604305357
"('(1, 1)', '(3, -2)')",0.18125139704095988,0.7411260188672437
"('(1, 1)', '(3, -1)')",0.3367311973864374,0.877392120144315
"('(1, 1)', '(3, 0)')",0.24189305158058433,0.9677366000513773
"('(1, 1)', '(3, 1)')",0.21115937632658435,0.8003328084863549
"('(1, 1)', '(3, 2)')",0.20040261395801467,0.8670756027407502
"('(1, 1)', '(3, 3)')",0.15597040171317378,0.7702219198176494
"('(1, 1)', '(3, 4)')",0.19374189119405294,1.0377842797666947
"('(1, 1)', '(3, 5)')",0.07575346242238282,0.6840648200773358
"('(1, 1)', '(4, -5)')",0.06268746138413027,0.9334559929087284
"('(1, 1)', '(4, -4)')",0.05293131863023198,0.6295217895981647
"('(1, 1)', '(4, -3)')",-0.04227511115582047,0.6797643970099874
"('(1, 1)', '(4, -2)')",-0.1506075729175781,0.8542199547472892
"('(1, 1)', '(4, -1)')",0.1939119273336504,0.9131455946713393
"('(1, 1)', '(4, 0)')",0.24974869110569362,0.7353841953803508
"('(1, 1)', '(4, 1)')",0.0769511802068058,0.6840543699740869
"('(1, 1)', '(4, 2)')",0.18851742829151885,0.9306696858006641
"('(1, 1)', '(4, 3)')",0.2821769125846053,0.8122843064143404
"('(1, 1)', '(4, 4)')",0.06036267743264133,0.8200211441591078
"('(1, 1)', '(4, 5)')",-0.05189386200974189,0.5740179867589126
"('(1, 2)', '(1, 3)')",0.022677448743677983,0.7414761620810771
"('(1, 2)', '(1, 4)')",-0.06651871199167322,0.7176558347392838
"('(1, 2)', '(1, 5)')",0.03808151823709249,0.8060224333334414
"('(1, 2)', '(2, -5)')",-0.1705582328654851,0.594811072878527
"('(1, 2)', '(2, -4)')",-0.08585416519430736,0.6924790402415325
"('(1, 2)', '(2, -3)')",-0.17589708166927442,0.8317855575264586
"('(1, 2)', '(2, -2)')",-0.004570185105159885,0.76978487286931
"('(1, 2)', '(2, -1)')",-0.1585891378163766,0.8622941826455953
"('(1, 2)', '(2, 0)')",-0.05378317131166188,0.8755316077946457
"('(1, 2)', '(2, 1)')",-0.13003403032782834,0.911685851638537
"('(1, 2)', '(2, 2)')",-0.3359415532464737,0.7470968662289137
"('(1, 2)', '(2, 3)')",-0.014586389326390004,0.8208724911225074
"('(1, 2)', '(2, 4)')",-0.09085111209842167,0.7895379354011379
"('(1, 2)', '(2, 5)')",-0.20272338602933426,0.887332723376944
"('(1, 2)', '(3, -5)')",-0.0055994862679021595,0.7095623314940108
"('(1, 2)', '(3, -4)')",-0.041165575310659744,0.6625782005756669
"('(1, 2)', '(3, -3)')",-0.004780720116088932,0.7700336834840383
"('(1, 2)', '(3, -2)')",-0.12944812552292262,0.8520115205241676
"('(1, 2)', '(3, -1)')",-0.04369571788342613,0.9333689044273136
"('(1, 2)', '(3, 0)')",0.09583863835794529,0.6859556101464876
"('(1, 2)', '(3, 1)')",-0.040629398596185584,0.8038220770206702
"('(1, 2)', '(3, 2)')",0.025883921420444128,0.7260453822403772
"('(1, 2)', '(3, 3)')",-0.13725901780235314,0.8969287441786177
"('(1, 2)', '(3, 4)')",0.19323241564999533,0.5749914981353528
"('(1, 2)', '(3, 5)')",-0.07939457654302778,0.6637584427110309
"('(1, 2)', '(4, -5)')",0.047137051070986306,0.5857048766819337
"('(1, 2)', '(4, -4)')",-0.11100823457850673,0.7897863478282229
"('(1, 2)', '(4, -3)')",-0.17524040400114715,0.4908248211689977
"('(1, 2)', '(4, -2)')",-0.0765869948318113,0.6304595504240016
"('(1, 2)', '(4, -1)')",-0.0004396264214301948,0.774447801209307
"('(1, 2)', '(4, 0)')",-0.09999692961695278,0.8590091373640427
"('(1, 2)', '(4, 1)')",-0.1051312996205474,0.6468049858782312
"('(1, 2)', '(4, 2)')",0.010025981967570402,0.6090467631092984
"('(1, 2)', '(4, 3)')",-0.11593351708460287,0.9472321721279009
"('(1, 2)', '(4, 4)')",-0.021841222828501972,0.5603994925427483
"('(1, 2)', '(4, 5)')",-0.3325844271643381,0.7837749921071457
"('(1, 3)', '(1, 4)')",0.0005874727462696905,0.7827879923677404
"('(1, 3)', '(1, 5)')",0.04678699404384884,0.6796154719273719
"('(1, 3)', '(2, -5)')",0.033805885902325444,0.707316794208891
"('(1, 3)', '(2, -4)')",0.03959747424022968,0.7010533736140131
"('(1, 3)', '(2, -3)')",-0.03787018734025166,0.8306552048223202
"('(1, 3)', '(2, -2)')",0.03285423249046587,0.7148685262319268
"('(1, 3)', '(2, -1)')",-0.06977569185845756,0.9337438804844185
"('(1, 3)', '(2, 0)')",-0.018237788145801848,0.815930696364926
"('(1, 3)', '(2, 1)')",-0.01900680090657375,0.7999592381647121
"('(1, 3)', '(2, 2)')",-0.0779222990396675,0.8925233348739076
"('(1, 3)', '(2, 3)')",0.02281907062817118,0.7388080793888989
"('(1, 3)', '(2, 4)')",0.020153792496450218,0.7607152653142898
"('(1, 3)', '(2, 5)')",-0.0417334625822226,0.8908727024506524
"('(1, 3)', '(3, -5)')",0.02619150242866454,0.7257638882415983
"('(1, 3)', '(3, -4)')",-0.004096117468806476,0.7670494081362176
"('(1, 3)', '(3, -3)')",0.03091053804400498,0.7501239243479562
"('(1, 3)', '(3, -2)')",-0.018222584429372635,0.7830814375742572
"('(1, 3)', '(3, -1)')",0.03652874032327491,0.7509182700588364
"('(1, 3)', '(3, 0)')",0.044827785078227766,0.7058997053501829
"('(1, 3)', '(3, 1)')",0.015317060417230688,0.720256580187569
"('(1, 3)', '(3, 2)')",0.03190894080963658,0.7056829167889443
"('(1, 3)', '(3, 3)')",-0.042449266436396044,0.8234538220691011
"('(1, 3)', '(3, 4)')",0.059198532874613505,0.6849413370675879
"('(1, 3)', '(3, 5)')",0.01975928214579148,0.711320987595168
"('(1, 3)', '(4, -5)')",-0.0032157892023570948,0.7843352133311549
"('(1, 3)', '(4, -4)')",-0.000412035569793006,0.7160516083281476
"('(1, 3)', '(4, -3)')",0.027052771167061115,0.7193826964504877
"('(1, 3)', '(4, -2)')",-0.061426001119656404,0.8989661286854097
"('(1, 3)', '(4, -1)')",-0.013587182393600156,0.784059157308227
"('(1, 3)', '(4, 0)')",0.017241312679176723,0.7249689033490395
"('(1, 3)', '(4, 1)')",0.024948618349101823,0.708065576238915
"('(1, 3)', '(4, 2)')",0.040883811693806116,0.752256152004253
"('(1, 3)', '(4, 3)')",0.00439075950421669,0.774996981158056
"('(1, 3)', '(4, 4)')",0.010271198400722669,0.7445730470460128
"('(1, 3)', '(4, 5)')",-0.053766525617372746,0.8913672618676749
"('(1, 4)', '(1, 5)')",0.2138275798158576,0.5802741807912999
"('(1, 4)', '(2, -5)')",0.05814665002810358,0.36758657078126966
"('(1, 4)', '(2, -4)')",0.14073815224789005,0.4566759079085772
"('(1, 4)', '(2, -3)')",0.15730038204350916,0.46615952785144005
"('(1, 4)', '(2, -2)')",0.21555780916758108,0.534310997629388
"('(1, 4)', '(2, -1)')",0.19268128032669757,0.4155976935722347
"('(1, 4)', '(2, 0)')",0.24605158975450958,0.5474291052645391
"('(1, 4)', '(2, 1)')",0.1961702533775057,0.5458864454375477
"('(1, 4)', '(2, 2)')",0.03134820215074327,0.3491225874606282
"('(1, 4)', '(2, 3)')",0.22755098110999994,0.5712217736908947
"('(1, 4)', '(2, 4)')",0.18345159648359402,0.4929108396592403
"('(1, 4)', '(2, 5)')",0.1672037325669137,0.45853882531073864
"('(1, 4)', '(3, -5)')",0.2094204607682167,0.4837100446680769
"('(1, 4)', '(3, -4)')",0.18586140125883827,0.4134302097802163
"('(1, 4)', '(3, -3)')",0.22912395571700803,0.5173334929949082
"('(1, 4)', '(3, -2)')",0.17587099927041444,0.5210835558101914
"('(1, 4)', '(3, -1)')",0.25091468082843227,0.6105833960283629
"('(1, 4)', '(3, 0)')",0.25685848088254026,0.5248974977172998
"('(1, 4)', '(3, 1)')",0.18512613143611312,0.5521402912775101
"('(1, 4)', '(3, 2)')",0.22207944343113098,0.5259263124558651
"('(1, 4)', '(3, 3)')",0.19203376542022116,0.5302815492582277
"('(1, 4)', '(3, 4)')",0.2779553366821979,0.48552243110473664
"('(1, 4)', '(3, 5)')",0.12736284211886517,0.4315504451198778
"('(1, 4)', '(4, -5)')",0.22584974827639115,0.361391720279428
"('(1, 4)', '(4, -4)')",0.09698749293852177,0.4991923058310097
"('(1, 4)', '(4, -3)')",0.04199500075829241,0.30831724190209564
"('(1, 4)', '(4, -2)')",0.15818226057927742,0.24191814164784628
"('(1, 4)', '(4, -1)')",0.23856358915943982,0.5113838726059858
"('(1, 4)', '(4, 0)')",0.17111310475474079,0.5578026234863899
"('(1, 4)', '(4, 1)')",0.11428512304183494,0.423856171936781
"('(1, 4)', '(4, 2)')",0.20537723185275525,0.4144878335030975
"('(1, 4)', '(4, 3)')",0.2033960913937196,0.5944733164189216
"('(1, 4)', '(4, 4)')",0.15431911124437386,0.367609771633242
"('(1, 4)', '(4, 5)')",0.04201448955278733,0.37106843655625626
"('(1, 5)', '(2, -5)')",0.2388450963422557,0.6309459419699931
"('(1, 5)', '(2, -4)')",0.3295595581831716,0.7230448567976068
"('(1, 5)', '(2, -3)')",0.46554791836821313,1.0397357729989818
"('(1, 5)', '(2, -2)')",0.4097792025034057,0.8664829109323268
"('(1, 5)', '(2, -1)')",0.6199535941010629,1.3904007761893395
"('(1, 5)', '(2, 0)')",0.6305200194004493,1.0000026219382074
"('(1, 5)', '(2, 1)')",0.46279000873056425,1.0460806727388312
"('(1, 5)', '(2, 2)')",0.31757810560901045,1.2218781553564526
"('(1, 5)', '(2, 3)')",0.5256952652094025,0.8108048386526944
"('(1, 5)', '(2, 4)')",0.5067277506233485,0.8939181594428006
"('(1, 5)', '(2, 5)')",0.5834543001029366,1.3088431927707336
"('(1, 5)', '(3, -5)')",0.394601291112412,0.8715966758773571
"('(1, 5)', '(3, -4)')",0.3645522122689202,0.9154206491837652
"('(1, 5)', '(3, -3)')",0.5440678642152446,0.8977435792900939
"('(1, 5)', '(3, -2)')",0.4180953039712968,0.9425019479932562
"('(1, 5)', '(3, -1)')",0.6044333825174659,0.9794793942837958
"('(1, 5)', '(3, 0)')",0.45927380065180756,0.8372470080754535
"('(1, 5)', '(3, 1)')",0.33112563074644646,0.8739966852724406
"('(1, 5)', '(3, 2)')",0.38014290958753505,0.8525844122650706
"('(1, 5)', '(3, 3)')",0.4401190312853762,1.0728385374236857
"('(1, 5)', '(3, 4)')",0.401730240190321,0.8618209108922739
"('(1, 5)', '(3, 5)')",0.22997946908082184,0.7758774377682021
"('(1, 5)', '(4, -5)')",0.4694021009764174,0.8957739144607516
"('(1, 5)', '(4, -4)')",-0.025615271594846053,1.1139865186831632
"('(1, 5)', '(4, -3)')",0.24937368106226404,0.5830014080062668
"('(1, 5)', '(4, -2)')",0.4673115936477472,1.2501525869474288
"('(1, 5)', '(4, -1)')",0.4953038606780441,0.9470958719035752
"('(1, 5)', '(4, 0)')",0.3737244279520214,0.8345879376516753
"('(1, 5)', '(4, 1)')",0.27433495929632645,0.6723005220865947
"('(1, 5)', '(4, 2)')",0.5234937375133395,0.8353443907995126
"('(1, 5)', '(4, 3)')",0.5671206964557371,0.9290564011750554
"('(1, 5)', '(4, 4)')",0.3414147128577013,0.7256942485506439
"('(1, 5)', '(4, 5)')",0.3970699481908054,1.3125182197000287
"('(2, -5)', '(2, -4)')",-0.015147217880750241,0.299548700348622
"('(2, -5)', '(2, -3)')",-0.14957377467849264,0.4614181382696912
"('(2, -5)', '(2, -2)')",-0.046141033364079986,0.24844857924969116
"('(2, -5)', '(2, -1)')",-0.12341255452283567,0.6342791485459798
"('(2, -5)', '(2, 0)')",-0.19299623878002603,0.3882081610605391
"('(2, -5)', '(2, 1)')",-0.1310677618884623,0.3641795117015867
"('(2, -5)', '(2, 2)')",-0.04451461566485673,0.5719570988169104
"('(2, -5)', '(2, 3)')",-0.12175355501098795,0.21526970266026998
"('(2, -5)', '(2, 4)')",-0.04713842466183299,0.35722911549299996
"('(2, -5)', '(2, 5)')",-0.10312855380641128,0.5865228889259384
"('(2, -5)', '(3, -5)')",-0.05650827711515788,0.289976726161848
"('(2, -5)', '(3, -4)')",-0.0651110901507609,0.29830524520699564
"('(2, -5)', '(3, -3)')",-0.008842030135320672,0.3729264942703207
"('(2, -5)', '(3, -2)')",-0.11292788189914277,0.3449980210578482
"('(2, -5)', '(3, -1)')",-0.14540503400682753,0.27077161680800305
"('(2, -5)', '(3, 0)')",-0.04076839901169915,0.262652330405168
"('(2, -5)', '(3, 1)')",-0.039477179079023206,0.24746287942536513
"('(2, -5)', '(3, 2)')",-0.07262430804618802,0.2852838132249666
"('(2, -5)', '(3, 3)')",-0.16089626091539785,0.43716145179332416
"('(2, -5)', '(3, 4)')",0.003963283576663257,0.3385458743864455
"('(2, -5)', '(3, 5)')",0.03254037771936229,0.256297520919514
"('(2, -5)', '(4, -5)')",-0.0448074922481737,0.35827399862950576
"('(2, -5)', '(4, -4)')",0.024831520657586193,0.4043057487864608
"('(2, -5)', '(4, -3)')",-0.012805033256805393,0.21857045890617896
"('(2, -5)', '(4, -2)')",-0.09349583743394957,0.5917207573508036
"('(2, -5)', '(4, -1)')",-0.07101033495529371,0.35580850235400147
"('(2, -5)', '(4, 0)')",-0.039914066078750254,0.31409590411340355
"('(2, -5)', '(4, 1)')",-0.01876502119468583,0.2159204309018025
"('(2, -5)', '(4, 2)')",-0.018216891762752985,0.33921516604903074
"('(2, -5)', '(4, 3)')",-0.1264883498657674,0.3322450883254148
"('(2, -5)', '(4, 4)')",0.03501120812412456,0.286185189316256
"('(2, -5)', '(4, 5)')",-0.01171975135914749,0.5987153157801474
"('(2, -4)', '(2, -3)')",-0.3001004479382883,0.8579787995073915
"('(2, -4)', '(2, -2)')",-0.16624639642862565,0.9582245746001883
"('(2, -4)', '(2, -1)')",-0.2813103204290947,0.9164914073791849
"('(2, -4)', '(2, 0)')",-0.18708278049674,1.0679752141886563
"('(2, -4)', '(2, 1)')",-0.27517824650797884,1.0332957900893562
"('(2, -4)', '(2, 2)')",-0.5817825114161603,0.9162114771449024
"('(2, -4)', '(2, 3)')",-0.21991650351676106,1.1830303466236098
"('(2, -4)', '(2, 4)')",-0.18764372503036786,0.8260283437393509
"('(2, -4)', '(2, 5)')",-0.39297211824011,0.9733413861318936
"('(2, -4)', '(3, -5)')",-0.0807440578906354,0.7148844976464904
"('(2, -4)', '(3, -4)')",-0.17881687510495492,0.7854153520584461
"('(2, -4)', '(3, -3)')",-0.14647086031147985,0.9607240723157375
"('(2, -4)', '(3, -2)')",-0.3176973063519706,1.0417137873097997
"('(2, -4)', '(3, -1)')",-0.11689612921620257,1.0029117334724365
"('(2, -4)', '(3, 0)')",-0.045409799404541706,0.9256956775036328
"('(2, -4)', '(3, 1)')",-0.2774412601552136,1.1711834221348427
"('(2, -4)', '(3, 2)')",-0.08930499861166646,0.8173605326185209
"('(2, -4)', '(3, 3)')",-0.2673749360096742,0.9890635078433034
"('(2, -4)', '(3, 4)')",0.08016433837035195,0.7745356953117203
"('(2, -4)', '(3, 5)')",-0.30776696205470655,0.9160602883390735
"('(2, -4)', '(4, -5)')",-0.07569563706325146,0.783279403796257
"('(2, -4)', '(4, -4)')",-0.4272620966068298,1.0815733302449602
"('(2, -4)', '(4, -3)')",-0.40129866621238913,0.7060030902074086
"('(2, -4)', '(4, -2)')",-0.16101315496586033,0.6197040040040152
"('(2, -4)', '(4, -1)')",-0.16746901146498613,1.0879932908211942
"('(2, -4)', '(4, 0)')",-0.3449776432591553,1.1244152679287556
"('(2, -4)', '(4, 1)')",-0.29894441785186554,0.8169370617090164
"('(2, -4)', '(4, 2)')",-0.17828722422862875,0.8803596759126782
"('(2, -4)', '(4, 3)')",-0.24773869520915415,1.1168631336621841
"('(2, -4)', '(4, 4)')",-0.27397459238552024,1.028481550855701
"('(2, -4)', '(4, 5)')",-0.5524210481944178,0.8427312720444555
"('(2, -3)', '(2, -2)')",0.25839003105822267,0.3842426145902886
"('(2, -3)', '(2, -1)')",0.2509024412129795,0.3204587424906915
"('(2, -3)', '(2, 0)')",0.35563366742604774,0.3880670836102045
"('(2, -3)', '(2, 1)')",0.2619456982500008,0.36648383006079077
"('(2, -3)', '(2, 2)')",0.0754582572643481,0.29046573991001207
"('(2, -3)', '(2, 3)')",0.34941998204504593,0.3911634787151022
"('(2, -3)', '(2, 4)')",0.25256000497624037,0.31896744785546166
"('(2, -3)', '(2, 5)')",0.24917192521478246,0.2954534562319331
"('(2, -3)', '(3, -5)')",0.2099158468561776,0.37815331874290037
"('(2, -3)', '(3, -4)')",0.18298195555457142,0.31130175062577986
"('(2, -3)', '(3, -3)')",0.29754690508828463,0.35868704926171713
"('(2, -3)', '(3, -2)')",0.24100017463946663,0.34605555482316275
"('(2, -3)', '(3, -1)')",0.36178539780188906,0.4044709664916504
"('(2, -3)', '(3, 0)')",0.29116935571518654,0.41985965092351335
"('(2, -3)', '(3, 1)')",0.2487449322450617,0.4016110076910641
"('(2, -3)', '(3, 2)')",0.23536861546893934,0.424329620141622
"('(2, -3)', '(3, 3)')",0.23996783086891313,0.3973022714987237
"('(2, -3)', '(3, 4)')",0.2509584343735515,0.45573402620212194
"('(2, -3)', '(3, 5)')",0.13832745806183291,0.29123484178961523
"('(2, -3)', '(4, -5)')",0.2145207169360811,0.296467613795914
"('(2, -3)', '(4, -4)')",0.05502912730895157,0.4595781227614074
"('(2, -3)', '(4, -3)')",0.09604107909583327,0.25342192130151636
"('(2, -3)', '(4, -2)')",0.10971527306400886,0.27554195632633866
"('(2, -3)', '(4, -1)')",0.2881453696654671,0.3896460208201722
"('(2, -3)', '(4, 0)')",0.24290185784718415,0.35154063901328725
"('(2, -3)', '(4, 1)')",0.15318166174564773,0.28104916754593506
"('(2, -3)', '(4, 2)')",0.2688061826996131,0.295279757451164
"('(2, -3)', '(4, 3)')",0.3383013504782435,0.3833861003138182
"('(2, -3)', '(4, 4)')",0.18219184632116495,0.2550910708678687
"('(2, -3)', '(4, 5)')",0.10023410304975516,0.29138766126259585
"('(2, -2)', '(2, -1)')",0.10147179811416249,0.7926324097869135
"('(2, -2)', '(2, 0)')",0.3765485762332547,0.8133174371283134
"('(2, -2)', '(2, 1)')",0.3115415973134179,0.7543499699289576
"('(2, -2)', '(2, 2)')",-0.08698305781794077,0.46527634324044903
"('(2, -2)', '(2, 3)')",0.4028406246832202,0.7752921460380227
"('(2, -2)', '(2, 4)')",0.23496982200466346,0.7151361790918983
"('(2, -2)', '(2, 5)')",0.10460232868637315,0.7805255190468052
"('(2, -2)', '(3, -5)')",0.3166837403791758,0.6894951584222226
"('(2, -2)', '(3, -4)')",0.21830269551808973,0.6441204200331972
"('(2, -2)', '(3, -3)')",0.26986606258214196,0.8397035638315528
"('(2, -2)', '(3, -2)')",0.30407095787981087,0.6783881552710107
"('(2, -2)', '(3, -1)')",0.39382052932535944,0.8866688822739631
"('(2, -2)', '(3, 0)')",0.3877519776106614,0.7987274132517593
"('(2, -2)', '(3, 1)')",0.3644353890593252,0.6974651827930933
"('(2, -2)', '(3, 2)')",0.40557956587510524,0.69614959824549
"('(2, -2)', '(3, 3)')",0.3375166852742211,0.7116241918389149
"('(2, -2)', '(3, 4)')",0.398443802408825,0.7892816785659416
"('(2, -2)', '(3, 5)')",0.19169670264826713,0.5513036208500709
"('(2, -2)', '(4, -5)')",0.1892804792193291,0.6995246172041678
"('(2, -2)', '(4, -4)')",0.3166377549934424,0.549927432773053
"('(2, -2)', '(4, -3)')",0.027326816573898,0.3284131607528736
"('(2, -2)', '(4, -2)')",-0.024041526859432727,0.5630077951418155
"('(2, -2)', '(4, -1)')",0.3233165394817724,0.8042540779393186
"('(2, -2)', '(4, 0)')",0.3272381217638173,0.6913665743156376
"('(2, -2)', '(4, 1)')",0.20964350218728234,0.47977301406054895
"('(2, -2)', '(4, 2)')",0.18403818087192736,0.7490480450379814
"('(2, -2)', '(4, 3)')",0.355593587742951,0.7902095168908653
"('(2, -2)', '(4, 4)')",0.1351551313709065,0.5951465280583675
"('(2, -2)', '(4, 5)')",-0.12834921077549188,0.551371530716393
"('(2, -1)', '(2, 0)')",-0.09817560638108103,0.8921819327945865
"('(2, -1)', '(2, 1)')",-0.007787685793345045,0.7329006630711715
